Negative,Polarity,Positive,Subjectivity,author,content,description,publishedAt,source,title,url,urlToImage
2,-0.99999950000025,0,0.04347825992438566,Emily Bary,"Square Inc., the company once known for its small payment dongles, revealed big objectives at Recode’s Code Commerce event in New York on Tuesday. “We think we can go to the biggest businesses in the world,” Chief Financial Officer Sarah Friar said at the eve… [+1783 chars]","Square Inc., the company once known for its small payment dongles, revealed big objectives at Recode’s Code Commerce event in New York on Tuesday.",2018-09-18T17:24:17Z,"{'id': None, 'name': 'Marketwatch.com'}",Key Words: Square CFO: ‘We think we can go to the biggest businesses in the world’,https://www.marketwatch.com/story/square-cfo-we-think-we-can-go-to-the-biggest-businesses-in-the-world-2018-09-18,http://s.marketwatch.com/public/resources/MWimages/MW-GQ259_Square_ZG_20180918131558.jpg
0,0.0,0,0.0,Emily Bary,"Square Inc. on Thursday said it would start extending credit to consumers making large purchases at certain merchants, part of the fintech companys continued efforts to generate revenue from sources beyond traditional payment processing. The companys new Inst… [+3039 chars]","Square Inc. on Thursday said it would start extending credit to consumers making large purchases at certain merchants, part of the fintech company’s continued efforts to generate revenue from sources beyond traditional payment processing.",2018-10-04T13:00:21Z,"{'id': None, 'name': 'Marketwatch.com'}",Square to let customers pay for big-ticket items with credit,https://www.marketwatch.com/story/square-to-let-customers-pay-for-big-ticket-items-with-credit-2018-10-04,http://s.marketwatch.com/public/resources/MWimages/MW-GR155_SQ_cre_MG_20181004065831.jpg
3,-0.9999996666667778,0,0.11111110699588492,newsfeedback@fool.com (Daniel Sparks),"What happened Shares of Square ( NYSE:SQ ) fell Thursday, declining as much as 16.1%. As of 12:16 p.m. EDT, the stock was down 8.7%. The decline follows an announcement that the financial-technology company's CFO is stepping down later this year to be CEO at … [+845 chars]",The company is losing one of its most important executives.,2018-10-11T16:50:00Z,"{'id': None, 'name': 'Fool.com'}",Why Square Inc. Stock Was Slammed Thursday,https://www.fool.com/investing/2018/10/11/why-square-inc-stock-was-slammed-thursday.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F496720%2Fsquare-sq-stock.jpg&h=630&w=1200&op=resize
0,0.9999990000010001,1,0.033333332222222255,newsfeedback@fool.com (Daniel Sparks),"What happened Shares of Square ( NYSE:SQ ) jumped on Friday, rising as much as 10.6%. By market close, the stock was up 7.1%. The stock's rise comes as two analysts shared bullish commentary on the financial technology company on Friday. But a positive day fo… [+1691 chars]",These analysts think this is a good time to buy Square stock.,2018-10-12T21:27:00Z,"{'id': None, 'name': 'Fool.com'}","Why Square, Inc. Stock Popped Friday",https://www.fool.com/investing/2018/10/12/why-square-inc-stock-popped-friday.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F496916%2Fwhy-square-stock.png&h=630&w=1200&op=resize
0,0.0,0,0.0,newsfeedback@fool.com (Daniel Sparks),"What happened Shares of financial technology company Square ( NYSE:SQ ) shot higher on Tuesday, rising as much as 9.9%. As of 2:13 p.m. EDT, shares were up 9.3%. The stock's gain follows the launch of the company's new payroll mobile app, which is now availab… [+1587 chars]",A new payroll app gives investors another reason to expect this financial technology company's momentum to continue.,2018-09-25T19:17:00Z,"{'id': None, 'name': 'Fool.com'}","Why Square, Inc. Stock Jumped Tuesday",https://www.fool.com/investing/2018/09/25/why-square-inc-stock-jumped-tuesday.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F495363%2Fsquare-sq-stock.jpg&h=630&w=1200&op=resize
1,0.0,1,0.05882352768166096,newsfeedback@fool.com (Daniel Sparks),News of Square 's ( NYSE:SQ ) deepened investment into payroll with a mobile app for the service helped the stock surge yesterday. But another catalyst for the financial-technology company's stock was likely a massive price-target increase from Nomura Instine… [+2538 chars],Here's why one analyst believes this fintech stock has plenty of upside ahead.,2018-09-26T16:37:00Z,"{'id': None, 'name': 'Fool.com'}",Square Inc. Stock: Headed to $125?,https://www.fool.com/investing/2018/09/26/square-inc-stock-headed-to-125.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F495457%2Fsquare-stock-125.jpg&h=630&w=1200&op=resize
0,0.9999996666667778,3,0.08108107888970058,newsfeedback@fool.com (John Ballard),"Square ( NYSE:SQ ) and Visa ( NYSE:V ) have delivered big gains to shareholders as digital forms of payment gradually replace cash and checks. But there's still a massive growth opportunity for these electronic payment providers, considering that consumers gl… [+6583 chars]","It comes down to whether an investor wants to pay up for faster growth, or pay less for more profitability.",2018-09-30T21:03:00Z,"{'id': None, 'name': 'Fool.com'}",Better Buy: Square Inc. vs. Visa,https://www.fool.com/investing/2018/09/30/better-buy-square-inc-vs-visa.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F495371%2Fcredit-card-checkout.jpg&h=630&w=1200&op=resize
2,-0.99999950000025,0,0.03773584834460664,,"(Bloomberg) -- Salesforce.com Inc. Chief Executive Officer Marc Benioff gave fellow San Francisco corporate titan Jack Dorsey a piece of his mind on Twitter Friday. Benioff is one of the few tech leaders willing to criticize his own so openly.On Twitter, Beni… [+4701 chars]","(Bloomberg) -- Salesforce.com Inc. Chief Executive Officer Marc Benioff gave fellow San Francisco corporate titan Jack Dorsey a piece of his mind on Twitter Friday. Benioff is one of the few tech leaders willing to criticize his own so openly.On Twitter, Beni…",2018-10-12T20:26:57Z,"{'id': None, 'name': 'Yahoo.com'}",Salesforce’s Benioff Spars With Twitter’s Dorsey Over Support for Homeless,https://www.yahoo.com/news/salesforce-benioff-spars-twitter-dorsey-181701551.html,https://s.yimg.com/os/mit/media/m/social/images/social_default_logo-1481777.png
0,0.0,0,0.0,Reuters Editorial,(Reuters) - Jack Dorsey-led Square Inc said on Wednesday its financial head Sarah Friar will step down to become the chief executive officer of social networking service provider Nextdoor. The payment processor’s shares fell 8.3 percent to $71 in extended tra… [+338 chars],Jack Dorsey-led Square Inc said on Wednesday its financial head Sarah Friar will step down to become the chief executive officer of social networking service provider Nextdoor.,2018-10-10T20:48:45Z,"{'id': 'reuters', 'name': 'Reuters'}",Square CFO Sarah Friar to join Nextdoor as CEO,https://www.reuters.com/article/us-square-cfo/square-cfo-sarah-friar-to-join-nextdoor-as-ceo-idUSKCN1MK2PT,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png
1,-0.9999990000010001,0,0.035714284438775556,newsfeedback@fool.com (Travis Hoium),"What happened Shares of credit card processing company Square Inc ( NYSE:SQ ) fell as much as 10.8% in trading Wednesday after its CFO announced plans to leave. There wasn't much relief throughout the day, either, with shares closing down 10.1%. So what Squar… [+1094 chars]",The drop in tech stocks hit Square especially hard today.,2018-10-10T20:54:00Z,"{'id': None, 'name': 'Fool.com'}",Why Square Inc's Shares Plunged 10.8% on Wednesday,https://www.fool.com/investing/2018/10/10/why-square-incs-shares-plunged-108-on-wednesday.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F496635%2Fsquare-reader-at-bike-shop.jpg&h=630&w=1200&op=resize
